node1,node2,radius
[6.226316 6.026316],[6.226316 6.031579],0.020014608619642077
[3.873684 4.673684],[3.878947 4.673684],0.021376593751625424
[1.005263 1.763158],[1.010526 1.763158],0.015337966117753132
[3.289474 4.052632],[3.289474 4.057895],0.013327618690120998
[0.352632 1.726316],[0.357895 1.726316],0.014206172730705709
[0.068421 2.547368],[0.073684 2.547368],0.020014608619642077
[2.710526 4.015789],[2.715789 4.015789],0.015337966117753132
[1.100000 0.663158],[1.100000 0.668421],0.01621652015833784
[2.305263 1.794737],[2.310526 1.794737],0.021052631578947368
[2.847368 0.631579],[2.852632 0.631579],0.011147547309209973
[5.263158 3.947368],[5.268421 3.947368],0.015789473684210527
[0.026316 1.605263],[0.031579 1.605263],0.02631578947368421
[4.247368 5.110526],[4.247368 5.115789],0.005263157894736842
[3.936842 5.252632],[3.942105 5.252632],0.021052631578947368
[0.057895 1.342105],[0.063158 1.342105],0.01781007614640097
[4.631579 1.831579],[4.636842 1.831579],0.034210526315789476
[0.373684 2.042105],[0.378947 2.042105],0.015789473684210527
[2.142105 0.236842],[2.147368 0.236842],0.031796743500784784
[4.615789 1.084211],[4.615789 1.089474],0.021052631578947368
[3.731579 0.152632],[3.731579 0.157895],0.022619056791098
[3.094737 6.378947],[3.100000 6.378947],0.011147547309209973
[0.668421 4.342105],[0.673684 4.342105],0.021376593751625424
[5.173684 5.673684],[5.178947 5.673684],0.021052631578947368
[4.342105 4.352632],[4.347368 4.352632],0.015789473684210527
[0.121053 2.178947],[0.126316 2.178947],0.013327618690120998
[0.421053 4.405263],[0.426316 4.405263],0.01781007614640097
[1.310526 2.615789],[1.315789 2.615789],0.029425742220765803
[4.373684 3.373684],[4.373684 3.378947],0.026576367141033643
[3.663158 3.263158],[3.663158 3.268421],0.015789473684210527
[4.842105 4.747368],[4.847368 4.747368],0.015789473684210527
[0.347368 0.678947],[0.347368 0.684211],0.022619056791098
[2.063158 0.589474],[2.068421 0.589474],0.02905794488586022
[1.084211 2.994737],[1.089474 2.994737],0.006353193585192355
[3.273684 3.089474],[3.278947 3.089474],0.006353193585192355
[5.900000 4.126316],[5.900000 4.131579],0.021052631578947368
[3.873684 3.331579],[3.873684 3.336842],0.03607422087499834
[0.268421 0.936842],[0.268421 0.942105],0.01781007614640097
[3.947368 2.757895],[3.952632 2.757895],0.015789473684210527
[4.952632 5.363158],[4.952632 5.368421],0.02033857079232013
[4.126316 3.636842],[4.126316 3.642105],0.024322738650313903
[4.694737 3.247368],[4.700000 3.247368],0.020653136743640194
[3.805263 4.142105],[3.805263 4.147368],0.011768778828946261
[4.384211 2.873684],[4.384211 2.878947],0.020014608619642077
[1.568421 5.147368],[1.568421 5.152632],0.031134083933803423
[3.094737 4.978947],[3.094737 4.984211],0.02368421052631579
[5.957895 4.142105],[5.957895 4.147368],0.021052631578947368
[2.500000 2.721053],[2.500000 2.726316],0.015765012591880446
[2.184211 0.794737],[2.189474 0.794737],0.01621652015833784
[5.947368 3.989474],[5.947368 3.994737],0.015789473684210527
[5.042105 6.263158],[5.042105 6.268421],0.010526315789473684
[0.894737 4.410526],[0.900000 4.410526],0.01781007614640097
[5.631579 1.357895],[5.631579 1.363158],0.016931522105816263
[0.347368 3.442105],[0.352632 3.442105],0.022619056791098
[4.163158 4.631579],[4.168421 4.631579],0.020014608619642077
[2.994737 4.821053],[3.000000 4.821053],0.021052631578947368
[0.878947 2.047368],[0.884211 2.047368],0.02033857079232013
[3.831579 4.236842],[3.836842 4.236842],0.01621652015833784
[1.310526 5.431579],[1.315789 5.431579],0.024926673565788367
[2.710526 5.447368],[2.710526 5.452632],0.021376593751625424
[4.068421 2.605263],[4.068421 2.610526],0.022619056791098
[6.168421 1.347368],[6.173684 1.347368],0.010526315789473684
[6.073684 2.210526],[6.073684 2.215789],0.020014608619642077
[4.989474 3.847368],[4.989474 3.852632],0.021052631578947368
[1.757895 2.784211],[1.757895 2.789474],0.021376593751625424
[1.294737 5.931579],[1.300000 5.931579],0.02758995873875602
[2.378947 1.100000],[2.384211 1.100000],0.005263157894736842
[2.610526 2.652632],[2.610526 2.657895],0.011147547309209973
[4.457895 2.294737],[4.457895 2.300000],0.020014608619642077
[4.489474 4.447368],[4.489474 4.452632],0.01621652015833784
[5.605263 3.394737],[5.605263 3.400000],0.015789473684210527
[4.847368 5.584211],[4.852632 5.584211],0.021052631578947368
[0.447368 2.063158],[0.447368 2.068421],0.022295094618419945
[4.505263 6.384211],[4.510526 6.384211],0.02033857079232013
[0.910526 1.689474],[0.910526 1.694737],0.011147547309209973
[3.736842 4.773684],[3.736842 4.778947],0.011147547309209973
[3.926316 0.431579],[3.926316 0.436842],0.026576367141033643
[2.305263 5.784211],[2.305263 5.789474],0.01621652015833784
[0.315789 2.068421],[0.321053 2.068421],0.015789473684210527
[5.726316 1.778947],[5.726316 1.784211],0.018976585660336786
[1.447368 1.431579],[1.452632 1.431579],0.013327618690120998
[2.078947 1.926316],[2.078947 1.931579],0.015789473684210527
[0.405263 2.184211],[0.410526 2.184211],0.021052631578947368
[2.094737 2.826316],[2.094737 2.831579],0.01781007614640097
[5.989474 2.036842],[5.994737 2.036842],0.01621652015833784
[4.905263 0.578947],[4.905263 0.584211],0.01621652015833784
[5.210526 0.421053],[5.210526 0.426316],0.010526315789473684
[0.842105 5.326316],[0.847368 5.326316],0.029516096584157377
[3.915789 3.252632],[3.921053 3.252632],0.015789473684210527
[1.231579 3.394737],[1.231579 3.400000],0.01621652015833784
[2.031579 1.089474],[2.031579 1.094737],0.01621652015833784
[1.436842 1.831579],[1.436842 1.836842],0.02894736842105263
[1.478947 1.494737],[1.484211 1.494737],0.018848099105706263
[2.489474 0.089474],[2.489474 0.094737],0.029207946088402065
[4.015789 3.263158],[4.015789 3.268421],0.01621652015833784
[4.205263 5.189474],[4.210526 5.189474],0.021052631578947368
[2.510526 5.205263],[2.510526 5.210526],0.01781007614640097
[0.589474 4.700000],[0.594737 4.700000],0.015789473684210527
[0.647368 3.773684],[0.647368 3.778947],0.011147547309209973
[3.984211 0.231579],[3.989474 0.231579],0.008984772532560775
[3.552632 1.947368],[3.552632 1.952632],0.020653136743640194
[0.036842 3.315789],[0.036842 3.321053],0.011147547309209973
[3.484211 1.531579],[3.489474 1.531579],0.020653136743640194
[3.500000 0.278947],[3.500000 0.284211],0.02631578947368421
[2.115789 5.378947],[2.121053 5.378947],0.021376593751625424
[1.147368 6.300000],[1.152632 6.300000],0.015789473684210527
[4.600000 3.310526],[4.600000 3.315789],0.017383029672273655
[4.952632 5.278947],[4.957895 5.278947],0.015789473684210527
[6.210526 2.410526],[6.215789 2.410526],0.018976585660336786
[6.031579 1.421053],[6.031579 1.426316],0.005263157894736842
[4.457895 6.231579],[4.457895 6.236842],0.021700555924303477
[2.010526 5.673684],[2.015789 5.673684],0.015789473684210527
[5.410526 5.731579],[5.410526 5.736842],0.01621652015833784
[2.810526 5.852632],[2.815789 5.852632],0.01781007614640097
[0.747368 4.436842],[0.747368 4.442105],0.016931522105816263
[2.157895 6.105263],[2.157895 6.110526],0.02631578947368421
[0.952632 5.400000],[0.957895 5.400000],0.01781007614640097
[2.336842 5.715789],[2.336842 5.721053],0.03265083644903942
[1.136842 5.478947],[1.142105 5.478947],0.006353193585192355
[1.273684 6.089474],[1.273684 6.094737],0.021052631578947368
[0.605263 0.457895],[0.610526 0.457895],0.022619056791098
[1.678947 2.231579],[1.678947 2.236842],0.021052631578947368
[2.621053 4.900000],[2.621053 4.905263],0.006353193585192355
[3.915789 0.257895],[3.921053 0.257895],0.009606004052297066
[2.115789 0.494737],[2.115789 0.500000],0.021376593751625424
[4.021053 3.236842],[4.021053 3.242105],0.007894736842105263
[4.242105 1.005263],[4.247368 1.005263],0.01781007614640097
[3.015789 1.226316],[3.021053 1.226316],0.011147547309209973
[3.731579 2.494737],[3.736842 2.494737],0.011147547309209973
[5.557895 1.400000],[5.563158 1.400000],0.01781007614640097
[0.231579 6.200000],[0.231579 6.205263],0.020014608619642077
[1.642105 4.605263],[1.647368 4.605263],0.021376593751625424
[4.484211 4.142105],[4.489474 4.142105],0.014206172730705709
[3.168421 3.868421],[3.173684 3.868421],0.01781007614640097
[5.773684 2.668421],[5.778947 2.668421],0.021052631578947368
[4.168421 2.742105],[4.168421 2.747368],0.021052631578947368
[4.047368 5.684211],[4.047368 5.689474],0.03135188006616716
[4.778947 2.294737],[4.784211 2.294737],0.010526315789473684
[1.863158 5.852632],[1.868421 5.852632],0.01781007614640097
[3.884211 5.973684],[3.884211 5.978947],0.021052631578947368
[2.336842 5.157895],[2.336842 5.163158],0.015337966117753132
[2.889474 0.552632],[2.889474 0.557895],0.01781007614640097
[1.778947 5.868421],[1.784211 5.868421],0.015789473684210527
[5.600000 4.073684],[5.605263 4.073684],0.011147547309209973
[5.621053 4.247368],[5.621053 4.252632],0.021052631578947368
[0.600000 5.073684],[0.600000 5.078947],0.02631578947368421
[1.178947 3.373684],[1.178947 3.378947],0.015789473684210527
[3.226316 0.568421],[3.226316 0.573684],0.021376593751625424
[3.068421 2.847368],[3.068421 2.852632],0.02033857079232013
[1.973684 2.326316],[1.973684 2.331579],0.021376593751625424
[1.005263 3.894737],[1.005263 3.900000],0.015789473684210527
[4.473684 5.531579],[4.473684 5.536842],0.015765012591880446
[1.815789 4.531579],[1.815789 4.536842],0.01270638717038471
[1.963158 5.315789],[1.968421 5.315789],0.005263157894736842
[0.473684 2.710526],[0.478947 2.710526],0.021052631578947368
[2.163158 2.194737],[2.163158 2.200000],0.02631578947368421
[3.468421 0.884211],[3.473684 0.884211],0.015789473684210527
[2.652632 5.157895],[2.652632 5.163158],0.021376593751625424
[5.205263 1.868421],[5.205263 1.873684],0.01781007614640097
[5.831579 6.026316],[5.831579 6.031579],0.018976585660336786
[2.610526 2.200000],[2.610526 2.205263],0.011147547309209973
[2.826316 1.163158],[2.826316 1.168421],0.005263157894736842
[5.631579 4.926316],[5.636842 4.926316],0.031134083933803423
[2.015789 2.126316],[2.015789 2.131579],0.021257071659114654
[3.415789 3.636842],[3.421053 3.636842],0.020014608619642077
[3.826316 5.821053],[3.826316 5.826316],0.015337966117753132
[4.847368 1.536842],[4.852632 1.536842],0.005263157894736842
[4.915789 5.378947],[4.921053 5.378947],0.013327618690120998
[2.663158 3.942105],[2.663158 3.947368],0.013327618690120998
[3.510526 2.431579],[3.515789 2.431579],0.01781007614640097
[2.026316 5.289474],[2.031579 5.289474],0.015789473684210527
[3.994737 4.478947],[3.994737 4.484211],0.015789473684210527
[0.126316 3.084211],[0.131579 3.084211],0.01781007614640097
[4.636842 5.121053],[4.636842 5.126316],0.015789473684210527
[3.373684 0.063158],[3.373684 0.068421],0.021700555924303477
[1.215789 4.978947],[1.215789 4.984211],0.020653136743640194
[4.373684 0.089474],[4.373684 0.094737],0.018976585660336786
[0.342105 3.442105],[0.347368 3.442105],0.02033857079232013
[2.757895 6.378947],[2.763158 6.378947],0.01781007614640097
[4.863158 2.015789],[4.868421 2.015789],0.030689220499185793
[0.394737 0.789474],[0.400000 0.789474],0.013327618690120998
[0.700000 2.184211],[0.705263 2.184211],0.015789473684210527
[1.989474 4.689474],[1.989474 4.694737],0.020014608619642077
[0.294737 2.605263],[0.300000 2.605263],0.024322738650313903
[0.605263 0.189474],[0.605263 0.194737],0.021052631578947368
[5.284211 6.273684],[5.289474 6.273684],0.020014608619642077
[1.047368 2.605263],[1.047368 2.610526],0.01781007614640097
[6.336842 0.805263],[6.336842 0.810526],0.022619056791098
[0.821053 1.352632],[0.821053 1.357895],0.008984772532560775
[3.636842 1.568421],[3.642105 1.568421],0.015789473684210527
[3.800000 4.773684],[3.800000 4.778947],0.015789473684210527
[2.873684 5.605263],[2.878947 5.605263],0.031578947368421054
[1.800000 1.668421],[1.800000 1.673684],0.008984772532560775
[3.131579 1.300000],[3.136842 1.300000],0.020014608619642077
[2.500000 1.294737],[2.505263 1.294737],0.029516096584157377
[5.821053 4.300000],[5.821053 4.305263],0.015789473684210527
[3.500000 2.936842],[3.500000 2.942105],0.02631578947368421
[2.226316 5.963158],[2.226316 5.968421],0.020014608619642077
[2.963158 5.878947],[2.963158 5.884211],0.022619056791098
[2.910526 0.400000],[2.915789 0.400000],0.021052631578947368
[3.052632 5.900000],[3.052632 5.905263],0.011147547309209973
[0.873684 2.978947],[0.878947 2.978947],0.010526315789473684
[4.273684 2.068421],[4.273684 2.073684],0.01621652015833784
[3.952632 5.000000],[3.957895 5.000000],0.015789473684210527
[1.352632 4.647368],[1.357895 4.647368],0.02631578947368421
[1.373684 5.657895],[1.378947 5.657895],0.02033857079232013
[3.221053 2.447368],[3.226316 2.447368],0.021376593751625424
[4.100000 0.984211],[4.100000 0.989474],0.01621652015833784
[1.278947 0.089474],[1.284211 0.089474],0.020014608619642077
[3.789474 1.247368],[3.789474 1.252632],0.015765012591880446
[1.994737 6.384211],[2.000000 6.384211],0.010526315789473684
[0.047368 0.315789],[0.052632 0.315789],0.018976585660336786
[3.957895 0.121053],[3.957895 0.126316],0.021052631578947368
[5.668421 4.663158],[5.668421 4.668421],0.015789473684210527
[3.468421 1.031579],[3.473684 1.031579],0.01621652015833784
[3.968421 2.668421],[3.973684 2.668421],0.021052631578947368
[0.057895 1.494737],[0.063158 1.494737],0.021376593751625424
[2.742105 0.931579],[2.742105 0.936842],0.01781007614640097
[1.226316 4.015789],[1.226316 4.021053],0.01781007614640097
[4.000000 2.478947],[4.005263 2.478947],0.02732938107140659
[5.010526 3.763158],[5.010526 3.768421],0.008984772532560775
[2.047368 4.078947],[2.052632 4.078947],0.01781007614640097
[2.884211 5.478947],[2.889474 5.478947],0.02368421052631579
[4.515789 4.042105],[4.515789 4.047368],0.015337966117753132
[4.557895 5.931579],[4.557895 5.936842],0.02033857079232013
[6.057895 2.510526],[6.063158 2.510526],0.020014608619642077
[3.436842 2.789474],[3.436842 2.794737],0.020014608619642077
[2.405263 1.489474],[2.405263 1.494737],0.005263157894736842
[0.736842 4.684211],[0.742105 4.684211],0.011147547309209973
[5.273684 5.757895],[5.278947 5.757895],0.01781007614640097
[3.178947 0.400000],[3.184211 0.400000],0.022619056791098
[3.947368 3.952632],[3.952632 3.952632],0.010526315789473684
[1.457895 0.436842],[1.457895 0.442105],0.015789473684210527
[1.610526 1.878947],[1.615789 1.878947],0.02631578947368421
[3.405263 1.673684],[3.405263 1.678947],0.021052631578947368
[3.157895 2.421053],[3.157895 2.426316],0.015337966117753132
[1.757895 5.647368],[1.763158 5.647368],0.01621652015833784
[1.663158 3.794737],[1.668421 3.794737],0.021052631578947368
[2.026316 0.173684],[2.031579 0.173684],0.01621652015833784
[5.768421 0.189474],[5.773684 0.189474],0.01621652015833784
[1.836842 0.889474],[1.836842 0.894737],0.010526315789473684
[4.263158 0.315789],[4.263158 0.321053],0.010526315789473684
[1.036842 3.000000],[1.042105 3.000000],0.018976585660336786
[4.210526 0.721053],[4.215789 0.721053],0.015789473684210527
[2.789474 2.215789],[2.794737 2.215789],0.021052631578947368
[0.931579 3.731579],[0.931579 3.736842],0.021052631578947368
[5.684211 1.584211],[5.684211 1.589474],0.021052631578947368
[3.963158 3.936842],[3.963158 3.942105],0.009606004052297066
[2.821053 4.221053],[2.821053 4.226316],0.01621652015833784
[4.494737 2.873684],[4.494737 2.878947],0.022619056791098
[0.189474 2.063158],[0.194737 2.063158],0.020014608619642077
[1.563158 3.136842],[1.563158 3.142105],0.021376593751625424
[1.468421 0.647368],[1.468421 0.652632],0.015789473684210527
[1.568421 4.484211],[1.568421 4.489474],0.03219493719020566
[0.478947 4.994737],[0.484211 4.994737],0.01781007614640097
[1.405263 0.694737],[1.405263 0.700000],0.021052631578947368
[5.163158 5.668421],[5.168421 5.668421],0.01781007614640097
[2.436842 3.310526],[2.436842 3.315789],0.016931522105816263
[1.873684 2.736842],[1.873684 2.742105],0.021052631578947368
[3.742105 5.447368],[3.742105 5.452632],0.022619056791098
[3.415789 2.478947],[3.421053 2.478947],0.01621652015833784
[1.857895 6.389474],[1.863158 6.389474],0.005263157894736842
[0.468421 4.484211],[0.473684 4.484211],0.015337966117753132
[2.263158 2.189474],[2.263158 2.194737],0.01621652015833784
[5.389474 3.952632],[5.394737 3.952632],0.021052631578947368
[0.394737 1.815789],[0.400000 1.815789],0.02631578947368421
[3.257895 2.663158],[3.263158 2.663158],0.01781007614640097
[2.515789 1.289474],[2.521053 1.289474],0.031134083933803423
[5.121053 5.615789],[5.121053 5.621053],0.020014608619642077
[4.526316 0.515789],[4.531579 0.515789],0.02033857079232013
[4.426316 4.457895],[4.431579 4.457895],0.02033857079232013
[2.542105 4.900000],[2.542105 4.905263],0.011147547309209973
[2.489474 5.463158],[2.489474 5.468421],0.009606004052297066
[3.136842 4.094737],[3.136842 4.100000],0.021052631578947368
[4.500000 4.352632],[4.505263 4.352632],0.01781007614640097
[0.494737 4.773684],[0.500000 4.773684],0.022619056791098
[4.894737 2.468421],[4.894737 2.473684],0.013327618690120998
[5.626316 0.789474],[5.631579 0.789474],0.009606004052297066
[1.300000 3.700000],[1.300000 3.705263],0.016931522105816263
[5.436842 2.784211],[5.442105 2.784211],0.020014608619642077
[3.163158 5.768421],[3.163158 5.773684],0.011147547309209973
[3.815789 4.731579],[3.815789 4.736842],0.021052631578947368
[1.900000 5.189474],[1.900000 5.194737],0.015789473684210527
[6.178947 6.263158],[6.184211 6.263158],0.015789473684210527
[1.942105 5.410526],[1.947368 5.410526],0.021052631578947368
[0.952632 6.189474],[0.957895 6.189474],0.021052631578947368
[5.078947 4.205263],[5.084211 4.205263],0.01781007614640097
[6.231579 0.636842],[6.231579 0.642105],0.011147547309209973
[4.931579 0.957895],[4.931579 0.963158],0.011147547309209973
[4.673684 5.484211],[4.678947 5.484211],0.015789473684210527
[3.689474 4.036842],[3.694737 4.036842],0.03265083644903942
[1.531579 4.784211],[1.531579 4.789474],0.01621652015833784
